,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,C_1,C_2,C_3,C_4,C_5
23,-5.305272,7.270162,15.583659,-13.841187,-11.9091268,28.814412,1.667208,4.988074,5.582168,-1.8002603999999998,16.816111,1.386222,2.253315,3.495121,-5.603649,15.682904,-5.048742,23.156474,0.55303,-27.218663600000003,-44.040458,15.619019,-7.865237,5.041633,-2.764653,5.347774,-4.322995199999999,0.217846,1.011573,-3.127018,-8.457381,-6.218405800000001,-17.333459,-15.207004,5.433458,-0.003104,-1.095417,4.146992,9.027096,2.048428,13.623252,9.877692999999999,21.99922,-17.828429,2.2347542000000002,-6.175163,6.006052,-6.8391428,14.89392,21.041014999999998,-6.8515432,1.512743,-5.327013200000001,9.028868,22.695879,7.972736,-13.225579,1.8484562,-0.978434,-0.20896879999999998,-2.29431,-9.65367,15.063606,-6.135375,-20.431913,-6.033461,-18.524085,15.670985,6.4294443999999995,7.09553,1.012253,9.5140544,-11.192151,-0.997619,-1.643094,28.691849400000002,-4.507093,8.620718,4.474934,-1.353523,4.911428,-18.241518799999998,2.506585,17.445847,-3.462273,-4.722321,4.491806,5.609808,-31.849711,-2.588964,8.407628,15.110976,-5.011178600000001,4.601972,1.716094,J,I,K,I,I
24,-0.338859,7.459984399999999,17.680708,-14.756074,-11.945012,25.838736,4.733668,8.136587,7.946136,-3.137002,18.288007,-1.498722,4.449026,4.115983,-8.340219,16.105424,-1.6004534,19.442338,-2.669442,-27.869662,-44.759239,11.685733,-7.83989,4.9097802,-4.291648,3.378973,-4.825346,2.215907,-0.961159,-5.2840102,-8.309601,-6.465112,-18.079795,-15.451168,2.3294024,-1.409018,-2.443046,4.271064,7.205411,3.170396,16.137006,8.848902,25.017676,-17.916977199999998,1.189621,-3.903218,6.467062,-9.407256,19.101621,18.154359,-6.228743,2.109908,-7.533120800000001,5.75329,18.988452,11.350642,-13.42668,4.738068,-5.439187,1.9059228000000004,-2.3825748,-11.454415,14.966637,-4.282657,-19.795304,-5.3094534,-20.636804,16.664201,3.605975,10.197128,1.271609,6.527445,-7.860473,-1.929133,-6.795009,28.422018,-7.707275,6.131144,2.060211,-0.807392,6.091584,-15.788742,1.488861,18.237961,-8.768715,-1.129277,4.143796,5.516390599999999,-30.327266,-3.3983466,10.623155,14.9881966,-8.633603,3.014987,1.761803,I,I,I,I,K
25,-7.38022,3.027557,11.379892,-18.42495,-14.698153,21.145968,4.087209199999999,5.00311,1.7902423999999997,-6.36477,17.3420598,-4.180706,5.839768,1.411713,-8.3916166,16.629193,-0.274586,17.559269,-4.65671,-28.70508,-44.553249,11.145452,-9.21247,1.5852492,-4.1456512000000005,4.317638,-8.3667428,-1.420871,-7.354359,-7.701122,-5.946677,-7.739075,-18.18616,-15.653528,-1.879332,-4.525761,-2.2246748,2.332503,10.622424,-1.164284,11.863583,5.623243,24.96619,-17.911084999999996,-3.738558,-9.749529,6.199878,-11.9954758,17.352818,19.186440800000003,-9.9909922,2.497731,-13.095136,9.15818,18.759518,9.862883,-12.865759,-0.4467854,-11.135747,0.139838,-6.159002,-10.931635,16.298934,-1.187742,-22.091453,-7.689058,-17.555934,15.215456,6.724954,7.120352,7.506504,7.004189,-7.731926,-4.79157,-6.575527,32.938291,-10.568905,6.666426,-1.199407,1.724909,4.451715,-24.077668,1.686034,13.813898,-11.179649,1.287106,2.413257,2.913567,-30.444253,-7.65466,9.798270800000001,11.283164,-7.45962,1.340955,2.455625,J,I,K,I,H
26,-2.501236,10.005983,13.426887,-12.147351,-12.6788572,21.453161,6.146136,7.392662400000001,5.240965,-3.4218002,19.662799,-0.7047594,8.592262,-1.663208,-6.389252,14.572854,-1.615048,20.6134414,-3.037093,-28.817985,-43.810805,13.670704600000002,-7.635399,4.7187044,-3.4508105999999996,2.274695,-8.095759,2.3540892,-1.740484,-8.254746,-7.611973800000001,-3.342405,-14.531847,-18.455544,2.1859586,-2.048598,-3.545788,6.204508,7.762293,-1.542644,12.816194,10.7384,21.655062,-17.27313,0.685532,-6.332359,6.622036,-8.418798,18.02562,18.253508,-7.851691,3.146218,-6.532392400000001,9.86678,23.134069,9.617833,-12.631343,1.7955946,-5.829601,2.511121,-4.792946,-14.01981,16.377165,0.940159,-16.379135,-2.334043,-20.765948,19.352506,5.580053,8.336632,3.270216,7.13892,-9.807374,-4.694092,-4.941282,26.736479,-6.976534,6.390454,0.225887,-2.439759,5.076737,-17.239964,-0.72244,16.218689,-4.892695,-0.349185,3.897493,5.634548,-28.941283,0.18804,9.634224,13.405271,-4.202396,4.834561,-0.075454,J,I,J,I,K
27,-7.702734,3.793601,12.493548200000001,-17.3693262,-15.72463,24.9153192,0.084029,3.689928,4.978027,-2.014206,11.63929,-0.341942,2.493538,1.686103,-3.946516,17.656736,-2.678188,19.872702,-1.107078,-29.227921,-45.413938,12.267441,-11.136071,1.783295,-10.161818,-3.768759,-7.311953,-2.528156,-1.965144,-9.1543162,-10.855673,-8.032684,-15.128961,-18.736607,2.309445,-4.143048,-1.484025,-2.383519,8.809731600000001,0.789219,11.001449,7.7303451999999995,19.694279,-24.819257,-0.4733696,-6.628589,6.889009,-9.166745,17.475731,15.059946,-7.156364399999999,1.6252322,-10.754998,7.5980036,18.9500832,11.095026,-18.63852,-1.835004,-7.00299,-0.955268,-6.659232,-10.294976,8.303659,-5.291156,-21.913429,-7.13757,-22.070735199999998,16.456083,3.962377,3.936704,3.753044,5.166623,-9.626627,-4.769386,-6.823888,28.272688,-9.295261,9.213349,-0.000512,-3.660554,7.120567,-19.097871200000004,5.545308,16.3061258,-9.551895,0.726186,0.035623,1.963945,-32.095615,-6.636451,5.214134,13.132711,-6.713118,0.4315975999999999,0.913846,J,I,H,K,G
28,-11.7956,7.864708,12.3308874,-14.164414,-18.668688,25.4755006,3.268098,7.113496,1.733815,-2.811526,15.624862,-1.663313,3.319994,0.519258,-6.450909,17.722601,-4.317973,16.616219,-3.110251,-27.160222,-45.751121,12.015469,-10.123605,-0.522533,-7.052072,0.988318,-8.6385164,-0.766213,-2.44291,-8.188838,-11.5077686,-9.212311,-18.55891,-19.941115,-2.355245,-3.351948,-4.1737918,0.872511,6.507545,-1.5869035999999999,12.805025,9.157057,18.9409292,-20.358475,-0.9036549999999999,-7.8424894,3.8650691999999998,-7.732616,14.212071,19.988195,-6.108098,-1.095983,-7.514055,5.36031,18.567588,8.2511014,-15.254609399999998,-3.205229,-2.626103,-4.103869,-1.313797,-12.865087,13.13302,-7.058408,-18.51158,-4.563646,-22.352234,16.780498,3.713087,6.788729600000001,1.069758,4.401555,-8.664641,-6.928349,-8.991534,24.999182,-8.553357,4.307998,-0.752677,-5.320495,6.241377,-17.944202,-0.109014,16.0401646,-10.044171,-5.996472,1.342044,6.018897,-34.063926,-2.875749,4.740196,14.035261,-7.985772,-0.6281809999999999,3.075631,H,I,J,H,H
29,-6.08302,3.149835,7.950498,-18.891101,-10.442617,22.278384,0.714659,5.3604136,-2.240627,-5.978645,17.842419,-6.9567526,5.627765,-3.376656,-8.864523,11.724801,-10.525924,20.841291,-8.544265,-29.177367,-49.229227,11.954725,-12.263314,-1.5653688000000001,-6.482898,-1.230613,-6.306689,1.688098,-3.604645,-12.509198,-11.712129,-3.978078,-19.7805984,-21.060711,-0.850453,-6.105162,-3.756658,-0.993071,6.68114,-3.60966,9.4585,7.417831,21.081145,-22.64222,-2.5016532,-5.399681,-0.999674,-11.074103,15.83895,18.210891,-14.45915,-0.804022,-9.579422,5.470347,18.548794,6.289896,-19.039713,1.20475,-5.025979,-3.583822,-6.414733,-12.571921,10.374768,-5.877460999999999,-20.524296,-9.293973,-24.0921176,14.212739,2.301847,4.9430408,-2.37562,4.903028,-14.428372,-7.915164,-6.711409,25.942082,-10.1212068,2.37363,-1.860007,-5.000869,2.8840056,-20.274799,-2.956073,10.929071,-5.319963,-5.595549,-2.056464,0.907895,-31.954316,-3.097199,7.813917,11.341137,-8.667201,-1.293477,0.192106,I,H,J,J,J
30,-10.554642,6.711095,13.271869,-14.309537,-16.6413,24.636763600000002,4.295525,3.835317,3.126556,-3.6436154000000003,14.755131,-0.574612,4.3679174000000005,-0.36131719999999995,-8.240592,11.928937,-3.748496,13.803803,-0.479705,-24.734291,-47.841978,11.0788808,-9.8172368,1.8086342000000002,-8.201841,-0.406558,-8.71969,0.734779,-1.9440414000000001,-6.901116,-10.773158200000001,-9.112207,-18.3309148,-20.572891,0.417336,-3.116078,-3.271671,3.974159,4.662198,-3.884216,12.479530200000001,9.606086,16.504799,-20.4621,2.374506,-9.869249,3.7750936000000004,-10.666211,19.389849,17.955138,-7.578111,3.403749,-9.65248,10.460124,18.115383,10.400989,-14.102908,-0.687675,-9.461113,-0.810787,-1.874616,-13.924903,11.639773,-6.679126,-20.003288,-6.638717,-19.041573,16.314963,-0.771514,7.544344,3.2554094,-0.024192,-9.080298,-6.3054352,-4.940008,25.026328,-7.050396,4.6828276,0.327714,0.519694,4.136752,-20.4361118,-5.545547,14.299275,-10.534785,-6.260666,1.750291,5.054185,-34.459303,-2.828672,6.244729,14.588859,-9.054751,3.545679,3.955386,G,I,I,J,H
31,-9.719658,3.705371,11.170765,-19.801079,-15.742443,22.676765,3.730134,6.000521,2.7111438,-11.148955,17.731371,-6.564273,2.980394,-1.0253603999999998,-10.844426,12.550591,-7.323818,14.659189,-3.453805,-33.539633,-47.726155,10.336807199999999,-10.91252,-0.194506,-2.347373,0.191627,-10.709305,0.41851,-3.7193472,-10.343438,-9.360421,-6.503899,-25.236339,-19.043744,-0.35247280000000003,-4.154355,-4.4181938,2.472454,7.143244,-4.575754,9.5582514,6.645724800000001,23.471881,-20.703615,-1.52107,-9.445472,6.757522,-10.992949,16.315972,16.155318,-14.464805,-2.221549,-11.863269,12.717914,18.818442,8.358523,-16.493928,-6.363548,-6.787389,-3.773491,-9.483885,-13.369287,13.100346,-8.338689,-20.0033218,-5.359705,-22.984872799999998,14.929969,3.374333,10.086525,8.930721,3.622849,-8.138861,-8.400442,-10.525561,25.845012,-8.952731,-0.918056,-2.860881,-3.89937,0.392275,-24.774028,-2.026677,14.9628938,-7.132728,-5.825688,2.733162,3.1468022000000007,-33.690622,-4.124742,7.013565,10.838398,-3.934751,-5.261492,-4.179723,H,I,I,I,G
32,-3.4719214000000003,7.604319,14.722896400000002,-17.648198,-13.564897,27.586321,6.256666,8.703287,7.586074,-1.6970782,17.812279,1.805523,5.096792,4.706977,-5.9459294,16.185457,2.622567,22.173437,-0.14896,-26.85682,-43.120971,12.666446,-7.177009,5.979456,-5.832067,4.2713242000000005,-2.960184,-2.908931,5.40897,-2.539067,-7.791706,-5.203183,-15.691398,-18.04361,4.285631,3.6457,-2.558333,3.959517,10.885069,1.0754816000000003,14.2101594,9.7519468,22.637616,-20.063152,1.036121,-5.9906192,7.407722,-8.494521,22.427454,20.686009,-6.024092,5.910213,-7.037713,9.744815,22.58772,15.775154,-15.957964,5.268146,-3.796357,3.329976,0.053087,-10.899677,16.244764,-3.4795332,-18.084214,-4.6776004,-19.804173,17.3427146,7.370631,9.54996,5.284705,7.764274,-5.239396,-1.495783,-3.973591,28.191392,-5.255535200000001,10.033274,3.688328,-1.2796972,8.154737,-16.191534,6.533673,13.914405,-10.138902,-0.997571,4.680616,2.639514,-29.534682,-4.99471,9.25068,15.137323,-5.756963,4.194915,4.28647,G,I,I,J,H
33,-8.167204,6.111271,17.457336,-17.726914,-16.148052,24.451775,1.537038,6.497861,5.056489,-8.095559,16.299263,-4.879915799999999,3.722846,1.855165,-9.924,14.686391,-3.062052,17.70451,-6.381577,-31.554265,-45.9380064,6.495536,-10.220515,-2.038559,0.223861,1.745388,-8.832942,-1.670595,-2.980234,-8.933879999999998,-11.275999200000001,-7.581132199999999,-22.742186,-17.252587,1.972968,-2.818554,-2.978097,-3.380517,7.5609718,2.168632,10.153483,6.696959,19.821044,-20.781583,1.210977,-10.201968,6.588281,-8.799209,12.971292,19.216609,-10.132104,-4.324521,-6.264264,3.532336,19.236419,8.219128,-15.277682,-2.714749,-7.303703,-4.220491,-5.7669096,-10.394875,10.41899,-7.111471,-21.923149,-7.309181,-26.195014,15.104323,3.612795,5.270588,0.608509,5.5958698,-10.432452,-7.254911,-10.340035,25.054289,-14.004986,4.158696,-0.909616,-3.035825,2.075102,-21.447633,3.274875,15.16075,-9.545909,-6.787069,0.023929,3.9484646000000003,-31.152378,-5.988913,7.018508,12.945532,-8.496519,-0.579026,-1.4051116000000001,J,I,K,K,H
34,-13.645908,4.558723,16.641149,-17.691828,-13.141604,20.184405,2.4947255999999998,7.988893,-0.363835,-3.561274,12.244065,-5.779393600000001,0.552348,-3.984744,-8.2582016,14.471822,-6.7257682,18.848147,-7.533819,-29.278741,-45.010644400000004,10.607581,-10.794057,1.049224,-4.160676,4.180319,-6.3506336,-2.34757,-3.7539256,-9.397795,-17.533974,-12.144859,-18.719088,-18.525682,-3.713523,-4.780263,-2.188141,5.046089,13.038549,-3.7735966,8.513946,5.460047,17.302341,-20.094512,-9.614862,-8.0352036,7.380518,-8.801264,10.929296,19.164006,-15.723742,-2.336233,-9.392388,12.609906,18.485071,10.898036,-16.978537,-4.876403,-9.082767,-6.23593,-3.91843,-10.677859,17.911071,-8.51615,-17.70432,-6.474654,-24.339646,11.157506,2.868295,6.978789,3.411203,1.382231,-10.672988,-5.931652,-8.357873399999999,24.656031,-12.762733,1.70983,-1.731309,-1.678985,4.9974592,-23.380449,-5.520754,14.579005200000001,-11.632026,-7.64191,0.505107,3.1336378,-31.033791,-8.789848,5.270981,11.3012606,-9.470415800000001,0.9420958,0.07423060000000001,I,I,J,G,K
35,-7.102255,7.292675,14.506509,-13.958065,-8.372873,24.019964,5.940344,9.612713,0.717747,-3.802528,16.422881,-0.994069,7.330744,3.058204,-3.639887,15.665882,-4.455955,21.224816,-2.565925,-25.118489,-39.846363,15.256777,-8.466012,4.772766,2.483166,3.335718,-1.508519,3.572415,-0.3034056,-9.676988,-11.037244,-3.444283,-16.3486562,-20.176011,1.5701978,-1.0276344,0.23176939999999996,2.231572,12.887458,-3.985713,15.731749,10.558879,26.383148,-14.481652,-0.079265,-1.212366,6.534502,-7.648742,19.177073,22.734256,-11.318777,1.59406,-4.098547,10.777154,22.775188200000002,11.277074,-19.408131,5.732426,-2.342861,-2.996316,-2.141653,-9.4221396,17.075297,-3.124379,-12.90704,-2.098467,-18.935188,17.76455,9.326728,10.481268,5.5563862,10.905298,-8.415826200000001,-4.974184,-6.912408,32.035871,-7.665707,7.476858,5.195165,3.166974,7.837479,-14.827501,1.454542,18.179881,-3.958304,-0.783726,5.3248344,5.142042,-25.622909,-2.098083,9.698789,14.916528,-3.242033,0.771448,1.427756,J,I,G,G,G
36,-10.148223,-0.566795,14.793215,-19.19437,-21.311724,20.925873,-4.02832,3.26622,-0.6355419999999998,-4.6986176,13.022190600000002,-4.787514,-0.149057,-4.528722,-10.5300982,11.742071,-8.698953,17.792856,-6.360144,-31.641064,-46.082755,9.1990578,-10.128245,-2.269725,-5.395064,0.220671,-6.50706,-3.439263,-5.099882,-12.290688,-17.170462,-14.092099,-20.798399200000002,-22.217947,-4.524593,-6.120371,-4.87004,-3.938309,2.603844,-3.079724,5.070088,3.794611,17.88353,-22.935876,-5.596629,-6.618592,5.623316,-7.125547,5.996102,16.6149882,-15.27814,0.571115,-5.622337,2.681875,15.428571,8.875941,-21.334721,-3.482946,-11.180385,-6.942717,-8.935138,-10.709453,13.983733,-7.973593,-24.142673,-8.592915,-23.53913,10.118291,-0.508605,5.3805802,0.124022,5.687839,-13.512971,-4.602628,-11.872621,24.052911,-14.806272,3.300232,-0.409384,-6.794641,-0.448515,-23.44926,-2.801972,12.571913,-13.355438,-6.611651,-0.404997,3.577157,-35.002338,-5.172481,6.646775,18.200783,-8.990794,-2.4742823999999994,-3.611631,H,I,H,I,I
37,-7.681623,11.555731,14.579676,-16.324862,-11.6597448,23.637845,4.034939,8.3287856,3.0688192,-2.192904,15.76483,-4.11662,8.45716,2.786758,-3.817372,15.206981,-2.2540714,19.980113,-0.994737,-24.692448,-44.0219448,15.620281,-9.114252,0.414896,-5.96919,2.189451,-4.385498,-0.812692,-1.411884,-8.237557,-10.5642172,-0.797205,-18.540499,-17.517971,-0.732911,-1.260778,-2.041955,1.310266,12.452369,-0.276235,17.848932,8.836595200000001,26.710614,-18.126743,0.828461,-7.144603,6.5589759999999995,-7.473228,21.548253,20.814673,-11.521681,3.921077,-9.017388,9.189738,16.571014,12.34613,-16.62163,-0.188081,-3.633476,-1.513075,-5.082523,-12.573989,13.175229,-6.510749,-16.121576,-1.535052,-22.534844,21.250655,8.116219,12.051718,3.623882,7.9683008,-8.41664,-3.487253,-6.240479,30.718368,-6.822194,5.660216,-0.505583,1.0547137999999998,6.929565400000001,-19.132489,3.259724,20.056642,-6.856462,-0.349926,5.067552,8.206064,-29.093892,-4.13347,9.676691,11.094441,-4.682201,1.4781688,-0.114018,K,I,K,G,H
38,-6.247451,5.5314726,12.670645,-15.160596600000002,-15.1458452,29.143188,4.211893,4.026267,5.41085,-2.283719,17.537107,-3.744459,3.577039,0.147189,-8.459426,18.107184,-5.808683,18.0026274,-0.69888,-29.662605,-45.4579302,10.386583,-10.622294,2.3539018,-4.198113,5.087611,-7.626568,1.676013,1.367825,-5.209523,-9.742961,-7.550927,-21.192635,-17.534382,1.731151,-3.229175,-3.098741,1.371462,9.285056,-0.40657239999999994,10.067819,5.098633,16.644087,-19.806985,-1.414878,-9.885653,4.344316,-8.276166,16.2527898,19.6032176,-8.906694,-0.6331370000000001,-6.713497,6.838303,22.256335,9.826139,-12.98892,-1.9869882,-6.770904,-0.296844,-4.365598,-12.223041,11.828183,-10.068085,-16.743387,-4.387508200000001,-20.47981,13.696726,3.774779,7.795999,1.138106,7.0231428000000005,-9.151001,-6.716421,-5.508267,26.042206,-9.86272,4.246432,-0.555129,-2.512918,1.801202,-23.796629,1.092955,17.297961,-7.178564,-4.458944,2.4094724,7.639675,-31.426373,-4.016029,8.946885,13.457631,-6.5467228,4.169986,0.513562,H,I,H,H,G
39,-6.833826,4.990874,11.437533,-16.795374,-12.951842,23.74827,2.32418,7.492798,2.970076,-6.181639,16.7877884,-3.729835,8.034166,1.2054204,-5.747726,18.47455,-1.916121,18.1025332,-3.192775,-29.227872,-45.616496,14.349066,-8.3218,1.096413,-3.573033,-0.978644,-7.7903986000000005,1.84964,-3.519892,-8.178827,-10.3821072,-4.1451616,-16.58719,-18.58895,1.569791,-1.683257,3.671385,3.799307,10.941287,-0.8528482000000001,14.242632200000003,8.582006,23.0911892,-19.904185,0.297549,-5.012917,7.003159200000001,-10.534737,19.5228818,20.719512,-7.270699,-0.385179,-7.994605,9.847895,21.639589,13.655667,-13.694223,-0.872705,-3.509089,-0.44064899999999996,-6.122065,-11.330603,12.238346,-1.311658,-15.607398,-4.771787,-26.022186,17.939977,6.735917,11.323898,8.078616,7.794798,-6.06213,-6.541468,-9.341535,31.463845,-9.663298,6.75847,2.016828,-2.019811,5.316575,-17.5448,1.085322,15.047342,-6.600142,0.890973,3.957736,5.146537,-29.671328,0.98682,8.4843274,14.404202,-3.390478,-1.28092,0.780784,G,H,H,I,G
40,-9.21466,4.1671612,10.833069,-15.290443,-12.108079,21.424874,3.359359,4.031311,2.1575374,-3.181263,13.356289,-8.731689,2.375244,-6.498411,-9.766743,11.818079,-2.248513,20.476153,-7.292588,-31.145227,-47.095717,9.001693,-10.9215362,-0.6819888000000001,-6.265779,1.968945,-6.918997,-2.180972,-3.11958,-11.812442,-8.534671,-9.165438,-20.7476588,-17.70086,-0.7549942,-6.244902,-8.633317,-0.02386020000000002,8.126359,-2.34693,13.50479,7.875766399999999,18.939324399999997,-21.049678,-4.050983,-11.931396,3.508286,-8.386085,14.32119,16.5111538,-15.814184,0.977021,-10.054641,7.391261,18.494929,7.349132,-16.921173,1.628775,-8.671906400000001,-5.427504,-12.386849,-14.485028600000001,13.549416,-5.027118,-21.396499,-8.61233,-23.711315,16.064603,1.5605588000000001,7.619323,-0.27450820000000004,3.8191943999999998,-12.662814000000001,-7.343787799999999,-6.16105,21.073486,-7.999784,1.963655,-2.4749282,-3.0979889999999997,-0.230332,-19.330858,0.175895,13.338622,-10.333205,-6.709417,3.440495,3.137189,-32.214774,-6.0090142,7.444256,10.436477199999999,-9.267333,1.614259,-1.775703,I,H,J,K,K
41,-4.272875,6.811171,13.018486,-14.607021,-16.053057,27.02103,6.942974,7.356724,3.107184,-5.634488,21.068957,2.619955,2.713531,2.675458,-9.49819,15.119657,-1.096363,20.0196312,-1.569243,-27.853387,-45.717147,12.634187,-9.385054,5.341764,-1.582519,3.528332,-6.836175,4.769398,0.48003,-7.647613,-8.958255,-8.65373,-17.757814,-17.579479,2.358016,-1.1333676000000001,-3.123434,6.727982,8.882013,-3.238732,12.717489,10.268005,22.808069,-17.848699,-0.5191072,-4.7405914,6.897417,-12.148146,18.631089,16.41544,-9.202218,4.93059,-11.507444,9.801081,21.311477,14.125432,-11.678759,3.938575,-4.719098,1.854964,-2.20686,-14.020867,17.540213,-2.523,-18.961459,-6.062775,-18.944142,16.919667,5.160489,9.093912,8.587431,4.855933,-6.954682,-3.279969,-5.531072,25.48837,-4.985939,3.97681,2.019141,-2.382263,6.6988,-18.113827,-0.632703,13.910214,-10.481785,-3.00187,0.580676,5.09224,-28.680358,-1.263162,8.391494,15.153441,-7.02378,3.316696,1.9782395999999998,H,I,K,H,J
42,-4.348294,7.903041,14.562347,-16.717262,-15.918721,21.012002,0.523553,4.836552,4.920661,-3.695466,15.405386,-4.0588771999999995,4.274096,-2.666329,-11.064783,13.171897,-4.622523,17.368275,-6.185001,-33.049232,-49.181174,8.74973,-10.754114,-0.947902,-3.798545,2.137224,-8.531087,-0.585747,-2.497599,-8.370096,-12.430698,-10.179649,-20.451856799999998,-19.363671,0.963455,-3.739302,-6.880795,3.9442678,7.793553,-1.5064283999999997,11.894039,10.147691,18.850158,-19.520882,-1.166392,-9.231788400000001,6.522532,-9.647044,14.801614,17.842361,-8.465547,-2.048846,-10.857545,8.789708,20.270512,4.125675,-12.135761,-3.035504,-8.679824,-3.8376858,-4.97366,-12.971824,14.375238,-8.297389,-20.064871,-5.930524,-22.230468,13.654262,3.1600562,5.033864400000001,-0.362082,5.870001,-11.175712,-4.15154,-4.630709,21.683925,-8.769191,4.0135056,-2.677769,-2.509402,4.160119,-24.100383,-2.3070858000000003,15.7521648,-8.707526,-3.297795,0.960015,3.310048,-31.005122,-5.596085,9.763712,9.606278,-7.317342,3.765352,-0.062495,I,I,K,G,G
43,-9.344482,7.300553,11.985498,-18.657707,-10.397767,24.775189,-0.696527,4.972391,4.509288,-4.577603,16.119588,-5.225852,6.689338,0.07485360000000005,-7.4571141999999995,12.868116,-8.14431,17.8591154,-5.871004,-31.218424,-47.0524,11.897046,-11.544256,0.056561,-6.5971306,-2.618953,-8.151067,-0.653297,-0.580916,-10.247709799999999,-13.879766,-4.135173,-18.092529,-18.625634,-0.2016,-4.755545,-0.095488,0.299129,8.577725,-0.352312,9.222249,9.16769,24.051352,-21.267662,-0.14709700000000003,-4.602352,2.5598161999999998,-11.32293,20.862965,15.805371,-10.298399,0.250222,-11.059658,9.008079,19.043309,4.420581,-16.180698,-4.749938,-8.816286,-4.751136,-5.175462,-11.377879,8.845267,-6.5893028000000005,-20.769687,-3.328514,-24.265353,16.130921,0.540516,3.474157,0.70456,3.9322961999999997,-12.150291999999999,-3.65713,-7.552111,26.87642,-11.787795,5.390097,-0.043084,-1.691242,4.227778,-23.292617,-3.249463,15.200142,-2.247527,-4.779577,2.554924,1.621775,-36.429822,-5.244732,7.937031,13.326266,-4.809746,-2.343276,1.170438,G,I,I,J,J
44,-8.626783,4.723504,14.229555,-18.832096,-13.63546,24.022741,5.069894,4.30248,3.182959,-8.802945,14.922278599999999,-8.452912,2.105887,-1.131633,-10.5220802,13.557272,-10.525685,14.349223,-0.346174,-33.062853,-47.2542582,6.187938,-13.344336,-1.142704,-5.636534,1.969717,-6.489216,-0.147341,-1.813816,-10.406053,-15.182626,-10.734551,-23.25416,-15.962652,-4.524536,-4.9208092,-3.675586,-1.838734,7.981707,-4.928693,9.552909,4.747613,16.992289,-22.4314384,-5.252625,-8.686097,5.677983,-12.67399,12.845036,14.62536,-15.602058,-3.165717,-11.416799,6.067525,19.553307,5.286703,-20.5047,-3.3656676000000005,-11.582646,-1.762258,-7.823014,-9.301565,11.383322,-6.4288106,-18.202726,-5.957384,-21.419545,14.7859728,0.742481,3.823144,4.907759,0.736266,-13.670757,-7.991997,-6.950569,22.989839,-11.744661,0.359355,-3.595832,-4.395883800000001,1.6925848000000001,-23.498949800000002,-5.510212,14.267561800000001,-8.682544,-6.001397,-0.341857,2.670139,-33.447792199999995,-7.301034,8.114055,11.323264599999998,-7.318176,-3.474965,-2.0160462000000003,J,I,K,G,G
45,-4.100907,9.531193,14.962807,-13.5740926,-14.613577,28.674484,4.997110000000001,10.966178,4.893464,-4.739249,23.057627,1.137149,10.294006,3.98885,-6.698277,16.743033,-1.567786,20.054048,-3.212536,-25.748753600000004,-42.58407,14.300910199999999,-11.170345,5.898964,0.80338,3.5219434000000005,-4.7518508,4.340389,1.097073,-6.693299,-11.22708,-5.246125,-17.670039,-16.092172,3.4182724,-0.173304,1.981752,4.62587,9.699717,-1.660829,13.032554,10.2053718,22.654377,-17.716118,-0.828788,-3.542295,7.029327,-9.151965,16.436221,23.585293,-8.802046,-0.317988,-4.7250732,9.792256,28.034859,10.6929692,-12.290098,0.805755,-3.930869,-0.295703,1.709177,-10.201431,15.497624,-2.037351,-16.63745,-3.625928,-23.923489,20.984557,7.483289,9.308150000000001,8.029792,8.957703,-7.151084,-2.508438,-7.717473,28.070818,-5.696335,6.599026,3.049566,-4.474723,6.88616,-16.778151,1.128614,16.724224,-3.33819,-0.413474,3.547703,5.877932599999999,-27.701806,-0.371971,7.764829,16.743489,-4.7445026,3.728695,2.749485,J,I,I,I,J
46,-6.671461,8.054706,12.209864,-15.722365,-10.759562,23.744787,5.189963,3.909333,5.1019346,2.088526,20.865969,-6.038336,9.514111,-0.591299,-6.8574877999999995,18.7197,-2.632684,20.167068,-4.117943,-30.376702,-40.423289,11.670807,-10.756773,-2.354965,-2.94731,2.208619,-4.804458,2.41084,1.501103,-8.11033,-9.366915,-3.932721,-16.553278,-18.8650998,2.381729,-1.415535,-2.345942,4.6168249999999995,11.687389,-1.187523,13.748257,11.615811,22.82657,-12.267389,2.436266,-6.162295,8.088281,-13.750111,17.982018,21.298121799999997,-9.182426,1.0860336,-9.838835,5.281236,21.53211,7.688404,-11.407991,-0.575226,-8.545149,0.433692,-2.283682,-7.029687,14.300022799999999,-7.995267,-15.024714,-5.563802,-20.190034,17.152226,5.192665,8.3963012,1.915949,8.561686,-13.73507,-2.262821,-4.539005,29.3035774,-9.741821,6.21182,0.811071,0.7525252,4.052836,-21.305064,1.2876222000000002,18.359453,-3.608183,0.64804,7.160805,4.523695,-29.324892,-5.107898,12.706541,10.777893,-5.252852,4.295136,2.192525,G,I,G,K,G
